2907,Robertstown Preschool,Corey Street,Robertstown,5381,-33.989391,139.08385
3601,The Hub Preschool - Taylors Road,36 Taylors Road,Aberfoyle Park,5159,-35.073909,138.58757
3602,Aberfoyle Park Campus Preschool,11 Budapest Road,Aberfoyle Park,5159,-35.06446,138.602399
3603,Aldinga Community Kindergarten,63 Butterworth Road,Aldinga Beach,5173,-35.273947,138.452876
3604,Hallett Cove Preschool,15 Zwerner Drive,Hallett Cove,5158,-35.075678,138.517799
3605,Morphett Vale East Kindergarten,1 Archer Court,Morphett Vale,5162,-35.120468,138.531839
3606,Ascot Park Kindergarten,630 Marion Road,Park Holme,5043,-34.986281,138.556092
3607,Noarlunga Downs Preschool,Canterbury Crescent,Noarlunga Downs,5168,-35.150168,138.49621
3608,Ballara Park Kindergarten,9 Ormonde Avenue,Warradale,5046,-35.006449,138.535292
3610,Bains Road Preschool,10 Gum Court,Morphett Vale,5162,-35.114397,138.542368
3612,Brentwood Drive Kindergarten,79 Brentwood Drive,Hunifield Heights,5163,-35.150572,138.506776
3615,Chandlers Hill Kindergarten,2 Education Road,Happy Valley,5159,-35.086724,138.584125
3616,Christie Downs Kindergarten,14 Charles Street,Christie Downs,5164,-35.131159,138.491504
3617,Christies North Kindergarten,27 Shepherd Road,Christies Beach,5165,-35.131683,138.482217
3618,Seaford Rise Children's Centre,178 Grand Boulevard,Seaford Rise,5169,-35.200073,138.487121
3620,Clarendon Kindergarten,82 Grants Gully Road,Clarendon,5157,-35.110415,138.632103
3621,Coorara Preschool Centre,22 Matison Road,Morphett Vale,5162,-35.131005,138.541037
3622,Coromandel Valley Kindergarten,9 Sean Court,Coromandel Valley,5051,-35.049064,138.622124
3624,Darlington Kindergarten,12A Kurrajong Place,Seacombe Gardens,5047,-35.026403,138.547363
3625,Woodcroft Heights Children's Centre,25 Investigator Drive,Woodcroft,5162,-35.106587,138.556962
3627,Yankalilla Community Children's Ctr,208-210 Main South Road,Yankalilla,5203,-35.453957,138.332073
3629,Flagstaff Hill Kindergarten,15 Renwick Street,Flagstaff Hill,5159,-35.047091,138.581218
3630,Flagstaff Oval Kindergarten,York Drive,Flagstaff Hill,5159,-35.052648,138.596644
3632,Frieda Corpe Community Kindergarten,42 Benny Avenue,Port Noarlunga,5167,-35.144175,138.471406
3635,Goolwa Children's Centre,Brooking Street,Goolwa,5214,-35.497832,138.782318
3636,Hackham East Kindergarten,Arnold Drive,Hackham,5163,-35.138206,138.533233
3638,Hackham West Children's Centre,9 Vintners Walk,Hackham West,5163,-35.145281,138.519023
3640,Happy Valley Kindergarten,12B Regency Road,Happy Valley,5159,-35.088255,138.564645
3641,Forbes Children's Centre,80 Thomas Street,South Plympton,5038,-34.978139,138.557598
3645,Hallett Cove Karrara Kindergarten,45 Barramundi Drive,Hallett Cove,5158,-35.068215,138.518385
3647,Madge Sexton Kindergarten,249 Main Road,McLaren Vale,5171,-35.21939,138.541095
3649,Mary Bywaters Memorial Kindergarten,54 Corn Street,Reynella,5161,-35.090203,138.542753
3654,Mitchell Park Kindergarten,Lanark Avenue,Mitchell Park,5043,-35.01215,138.564923
3657,Morphett Vale Preschool Kindergarten,20 Venning Street,Morphett Vale,5162,-35.113537,138.52437
3661,Mount Compass Preschool Centre,Oval Road,Mount Compass,5210,-35.349594,138.618858
3664,O'Halloran Hill Kindergarten,Wren Street,O'Halloran Hill,5158,-35.065802,138.556211
3665,O'Sullivan Beach Children's Centre,51A Galloway Road,O'Sullivan Beach,5166,-35.124449,138.48123
3666,Oaklands Estate Kindergarten,16 Pethick Terrace,Marion,5043,-34.997541,138.550359
3674,Reynella South Kindergarten,28 Thames Drive,Reynella,5161,-35.099207,138.527824
3683,Seaford K-7 Campus Preschool,39 Jane Street,Port Noarlunga South,5167,-35.175841,138.472256
3684,Seaview Downs Kindergarten,5A Hume Street,Seaview Downs,5049,-35.031413,138.535099
3686,Trott Park Kindergarten,8 Hessing Crescent,Trott Park,5158,-35.070451,138.538428
3687,Morphett Vale Primary Sch-Preschool,Lawrence Street,Morphett Vale,5162,-35.107646,138.514521
3688,Strathalbyn Kindergarten,9 Coronation Road,Strathalbyn,5255,-35.260713,138.886856
3689,Woodend Children's Centre,20 Bathbank Crescent,Sheidow Park,5158,-35.080114,138.53526
3690,Moana Kindergarten,Schooner Road,Seaford,5169,-35.191544,138.47426
3695,Plympton South Kindergarten,13 Yapinga Street,South Plympton,5038,-34.969961,138.561157
3696,Victor Harbor Community Kindergarten,1 Oval Street,Victor Harbor,5211,-35.556983,138.615636
3697,Port Elliot Kindergarten,5 Wright Street,Port Elliot,5212,-35.529976,138.678196
3698,Warradale Kindergarten,Cnr Cairns Ave & Wyndham St,Warradale,5046,-35.016098,138.537378
3699,Willunga Preschool,Station Road,Willunga,5172,-35.270268,138.551092
4161,Sturt Street Children's Centre,221-239 Sturt Street,Adelaide,5000,-34.933817,138.590211
4162,Kilparrin Early Learning Centre,1C Duncan Avenue,Park Holme,5043,-35.010896,138.518487
4163,Mawson Lakes Preschool,Garden Terrace,Mawson Lakes,5095,-34.809167,138.614386
4164,Port Lincoln Children's Centre,80 St Andrews Terrace,Port Lincoln,5606,-34.733503,135.868024
4601,Agnes Goode Kindergarten Inc,7 Cornish Street,Stepney,5069,-34.910867,138.627534
4602,Aldgate Kindergarten Inc,3 Fairview Road,Aldgate,5154,-35.014889,138.734462
4603,Athelstone Preschool,338 Gorge Road,Athelstone,5076,-34.869904,138.703591
4604,Banksia Park Kindergarten,Spring Crescent,Banksia Park,5091,-34.809319,138.727278
4606,Bridgewater Kindergarten Inc,87 Onkaparinga Road,Bridgewater,5155,-35.008727,138.775293
4607,Bertram Hawker Kindergarten,7 Wooltana Avenue,Myrtle Bank,5064,-34.957621,138.635231
4608,Blackwood Kindergarten,11 Brigalow Avenue,Blackwood,5051,-35.024634,138.617131
4609,it nido Children's Centre,22 Campbell Road,Paradise,5075,-34.874013,138.672412
4610,Wattle Park Kindergarten,2a Yeltana Avenue,Wattle Park,5066,-34.925495,138.675311
4611,Clarence Gardens Kindergarten,45 Dinwoodie Avenue,Clarence Gardens,5039,-34.96986,138.580532
1404,Lake Windemere School CPC,17 Uraidla Avenue,Salisbury North,5108,-34.740607,138.620474
1406,Watarru Anangu Preschool,,Pipalyatjara,872,-27.0229361,129.902558
1417,The Briars Special ELC,5 Briar Road,Felixstow,5070,-34.892508,138.644305
1423,John Hartley Sch B-7 Children's Cent,199 Peachey Road,Smithfield Plains,5114,-34.6802389,138.673647
1448,Mark Oliphant College (B-12) Chn Ctr,Newton Boulevard,Munno Para West,5115,-34.665475,138.683575
1557,Andamooka Child Parent Centre,,Andamooka,5722,-30.450885,137.167482
1559,Beachport Preschool,Golf Course Road,Beachport,5280,-37.475436,140.009715
1561,Napperby Preschool,Oaks Road,Napperby,5540,-33.153622,138.113946
1563,Campbelltown Preschool,163A Montacute Road,Newton,5074,-34.887647,138.677366
1564,Cambrai Preschool,Main Road,Cambrai,5353,-34.652367,139.281378
1566,Coober Pedy Child Parent Centre,Paxton Road,Coober Pedy,5723,-29.012508,134.752059
1567,Cowandilla Children's Centre,21 Jenkins Street,Cowandilla,5033,-34.933968,138.560378
1569,Cummins Child Parent Centre,McFarlane Street,Cummins,5631,-34.263414,135.722383
1572,Elizabeth Park Child Parent Centre,15 Turner Road,Elizabeth Park,5113,-34.712953,138.684923
1573,Elizabeth Vale Preschool,Rollison Road,Elizabeth Vale,5112,-34.746434,138.669012
1576,Fairview Park Child Parent Centre,Nepondi Court,Fairview Park,5126,-34.797808,138.73227
1578,Flaxmill Preschool,80 Flaxmill Road,Morphett Vale,5162,-35.127425,138.519363
4613,Dernancourt Kindergarten,10 Vernons Drive,Highbury,5089,-34.857114,138.692637
4614,Ashton Kindergarten,181 Ridge Road,Horsnell Gully,5141,-34.944127,138.72607
4616,Fairview Park Kindergarten,7 Cotton Street,Fairview Park,5126,-34.802653,138.71862
4617,Clarence Park Community Kindergarten,5 Parker Terrace,Clarence Park,5034,-34.961949,138.580357
4618,Grove Kindergarten,12 Main Street,Eastwood,5063,-34.942974,138.621223
4619,Torrens Valley Children's Centre,John Fisher Avenue,Gumeracha,5233,-34.823745,138.885704
4620,Hackney Kindergarten,68 Richmond Street,College Park,5069,-34.907631,138.616988
4622,Highbury Preschool,46 Beckman Avenue,Highbury,5089,-34.848678,138.708684
4623,Holden Hill Kindergarten,80 Valiant Road,Holden Hill,5088,-34.854119,138.671428
4625,J B Cleland Kindergarten Inc,1A Gulfview Avenue,St Georges,5064,-34.949315,138.649573
4626,Kathleen Mellor Preschool Kgtn,51 Bowen Road,Tea Tree Gully,5091,-34.824979,138.726082
4627,Kensington Gardens Preschool,430 The Parade,Kensington Gardens,5068,-34.920279,138.664317
4629,Paradise Kindergarten,21A Lincoln Road,Paradise,5075,-34.870773,138.660497
4630,Lobethal Community Kindergarten,1 Reserve Avenue,Lobethal,5241,-34.906351,138.876915
4631,Keithcot Farm Children's Centre,5 Keithcot Farm Drive,Wynn Vale,5127,-34.80063,138.676921
4632,McKellar Stewart Kindergarten,17A Regent Place,Kensington,5068,-34.921492,138.644999
4634,Modbury Kindergarten,32 Jaycee Street,Modbury North,5092,-34.820872,138.683618
4635,Modbury North Kindergarten,12 Burragah Court,Modbury North,5092,-34.824731,138.673403
4637,Mount Barker Kindergarten Inc,2B Dumas Street,Mount Barker,5251,-35.067298,138.854752
4638,Mount Pleasant & District Kgtn,11 Saleyard Road,Mount Pleasant,5235,-34.775792,139.050687
4639,Cumberland Preschool Kgtn Inc,4 Tweed Street,Cumberland Park,5041,-34.977034,138.585113
4640,Eden Hills Kindergarten,4 Willunga St,Eden Hills,5050,-35.02603,138.601307
4641,Magill Kindergarten,26 Edward Street,Magill,5072,-34.909413,138.678209
4643,Newland Park Kindergarten,46 Lockwood Road,Erindale,5066,-34.931552,138.664454
4645,Oakbank Kindergarten,Main Street,Oakbank,5243,-34.984117,138.841187
4649,Rose Park Preschool,70A Hewitt Avenue,Rose Park,5067,-34.928884,138.630133
4650,Rostrevor Kindergarten,61 Maple Avenue,Rostrevor,5073,-34.894883,138.684961
4661,Stirling District Kindergarten,11 Avenue Road,Stirling,5152,-35.004376,138.714699
4663,Surrey Downs Kindergarten,78 Illyarrie Avenue,Surrey Downs,5126,-34.801572,138.710446
4664,Hawthorndene Kindergarten,1 Kindergarten Avenue,Hawthorndene,5051,-35.020415,138.635639
4665,Belair Jean Bonython Kindergarten,11 Arizona Terrace,Glenalta,5052,-35.00833,138.626868
4667,Stirling East Kindergarten,9 Snows Road,Stirling,5152,-35.007141,138.727982
4668,The John Francis Clark Memorial Kgtn,Saarinen Avenue,St Agnes,5097,-34.834335,138.70503
4670,Thorndon Park Kindergarten,13 Nestor Street,Athelstone,5076,-34.885281,138.696192
4672,Vale Park Pre-school,Cnr Ascot Ave & Tonkin St,Vale Park,5081,-34.885537,138.62555
4675,Willow Close Preschool Centre,Willow Close,Mount Barker,5251,-35.083773,138.867788
4676,Woodside Preschool Playcentre,12 Moffett Street,Woodside,5244,-34.952743,138.87732
4678,Meadows & Districts Kindergarten,49 Mawson Road,Meadows,5201,-35.180922,138.758032
4680,Wynn Vale Community House Kgtn,32 Park Lake Drive,Wynn Vale,5127,-34.800995,138.700407
4682,Mitcham Preschool Centre,150 Belair Road,Hawthorn,5062,-34.970154,138.608558
4683,Mitcham Village Kindergarten,35 Albert Street,Mitcham,5062,-34.978921,138.623066
4684,Netherby Kindergarten,Bruce Webb Crescent,Urrbrae,5064,-34.971582,138.636598
4686,Pasadena Kindergarten,39 Cash Grove,Pasadena,5042,-35.003235,138.588591
4687,St James' Park Kindergarten,19 Strathcona Avenue,Panorama,5041,-34.993323,138.601486
4689,The Lady George Kindergarten,27A Highgate Street,Highgate,5063,-34.961019,138.621531
4690,Margaret Lohmeyer Kindergarten,28 Crozier Avenue,Daw Park,5041,-34.986787,138.58921
4691,Unley Kindergarten,47 Oxford Terrace,Unley,5061,-34.950876,138.609299
4695,Golden Grove Kindergarten,Cnr Bicentennial & Botany Drives,Golden Grove,5125,-34.786838,138.70819
4696,Greenwith Kindergarten,2 Laburnum Drive,Greenwith,5125,-34.769424,138.720703
5308,Nuriootpa Community Children's Ctr,14 Park Avenue,Nuriootpa,5355,-34.47155,138.997679
5363,CaFE Enfield Children's Centre,17A Wilkins Street,Enfield,5085,-34.865673,138.604396
5380,Park's Children's Centre,Trafford Street,Angle Park,5010,-34.858364,138.557299
5422,Port Augusta Children's Ctr,Rupert Street,Port Augusta,5700,-32.491974,137.767809
5454,Carlton Preschool,Rupert Street,Port Augusta,5700,-32.48769,137.776631
5601,Adelaide Miethke Kindergarten,Cnr Oval & Cedar Avenues,Woodville South,5011,-34.884685,138.537334
5604,Barbara Kiker Memorial Kindergarten,14 Sydney Avenue,Kidman Park,5025,-34.908924,138.522255
5605,Barker Kindergarten,197 Tynte Street,North Adelaide,5006,-34.906876,138.593127
5613,Elizabeth O'Grady Kindergarten,6 Charles Sturt Avenue,Grange,5022,-34.906534,138.493056
5615,Fulham Park Preschool Kindergarten,28 Castlebar Road,Lockleys,5032,-34.921135,138.523935
5616,Glandore Community Kindergarten,37 St Georges Avenue,Glandore,5037,-34.960365,138.56431
5618,Torrensville Preschool Centre,93A Ashley Street,Torrensville,5031,-34.918993,138.556262
5620,Henley Community Kindergarten,8 White Street,Henley Beach,5022,-34.924389,138.499087
5621,Jean Horan Kindergarten,Ross Avenue,Flinders Park,5025,-34.90661,138.549037
5622,Kalaya Children's Centre,50 Webb Street,Queenstown,5014,-34.856228,138.507271
5625,Kangaroo Island CS Kingscote,50 Buller Street,Kingscote,5223,-35.649958,137.635304
5626,Kurralta Park Community Kindergarten,35 Barwell Avenue,Marleston,5033,-34.946429,138.567311
5628,Largs North Kindergarten,21 Kybunga Terrace,Largs North,5016,-34.816037,138.493106
5629,Le Fevre Kindergarten Inc,14 Hughes Street,Birkenhead,5015,-34.839009,138.495298
5630,Lockleys Preschool,21 Lipsett Terrace,Brooklyn Park,5032,-34.929544,138.549239
5631,Lucy Morice Kindergarten,80 Sussex Street,North Adelaide,5006,-34.906193,138.607026
5633,Marie Dunstan Kindergarten,21 Lipsett Terrace,Brooklyn Park,5032,-34.929544,138.549239
5635,Netley Kindergarten,Comet Avenue,Netley,5037,-34.954274,138.547046
5636,North Haven Kindergarten,Sir Ewen Waterman Avenue,North Haven,5018,-34.788674,138.495812
5639,Penneshaw Kindergarten,Howard Drive,Penneshaw,5222,-35.720105,137.932522
5640,Pennington Kindergarten,15A Northgate Street,Pennington,5013,-34.857334,138.532263
5652,West Beach Kindergarten,13 Winston Crescent,West Beach,5024,-34.937695,138.504954
5653,West Lakes Kgtn & Early Chld Ctr,294 Sportsmans Drive,West Lakes,5021,-34.894098,138.492429
5654,West Lakes Shore Kindergarten,Edwin Street,West Lakes Shore,5020,-34.863777,138.481839
5657,Woodville West Kindergarten,22A Lawton Crescent,Woodville West,5011,-34.885822,138.521321
5658,Ocean View College Children's Centre,Gedville Road,Taperoo,5017,-34.807698,138.502734
5659,Enfield Folland Park Kindergarten,31 Turnbull Road,Enfield,5085,-34.859041,138.60482
5660,Klemzig Kindergarten,35-37 Hender Avenue,Klemzig,5087,-34.873614,138.640766
5661,Prospect Kindergarten,352 Regency Road,Prospect,5082,-34.874026,138.586853
5662,St Helen's Park Kindergarten,Koonga Avenue,Prospect,5082,-34.89256,138.596401
5663,St Philip's Preschool Kindergarten,14 lona Street,Broadview,5083,-34.878996,138.613625
5665,Baden Pattinson Kindergarten,Cnr Alison St & Kibby Ave,Glenelg North,5045,-34.968513,138.522344
5667,Dover Kindergarten,37 Broadway,South Brighton,5048,-35.025119,138.529534
5668,Dunbar Terrace Kindergarten,38B Dunbar Terrace,Glenelg East,5045,-34.978819,138.529149
5669,Somerton Park Kindergarten,3 Grantham Road,Somerton Park,5044,-35.001779,138.520893
5670,Seacliff Community Kindergarten,47 Kauri Parade,Seacliff,5049,-35.034383,138.521783
5987,Taikurrendi Children and Family Cent,8 Price Street,Christies Beach,5165,-35.137434,138.480271
6501,Acacia Kindergarten,21 Wimmera Street,Mount Gambier,5290,-37.812051,140.774571
6502,Balharry Memorial Kindergarten,Centenary Avenue,Lucindale,5272,-36.970892,140.368646
6503,Barmera Kindergarten,Amy Street,Barmera,5345,-34.251996,140.469403
6505,Berri Community Preschool,1A Fiedler Street,Berri,5343,-34.281067,140.600482
6507,Carol Murray Children's Centre,1 Dinning Terrace,Bordertown,5268,-36.310996,140.765457
6508,Coomandook & Districts Kgtn,,Coomandook,5261,-35.475892,139.708504
6509,Coonalpyn Kindergarten,Coombe Terrace,Coonalpyn,5265,-35.698239,139.852879
6510,Akuna Kindergarten,10 Ramsay Avenue,Mount Gambier,5290,-37.832623,140.803774
6512,Geranium Kindergarten,1-3 Geranium Terrace,Geranium,5301,-35.379638,140.160105
6514,Gladigau Park Kindergarten,3 Gladigau Road,Mount Gambier,5290,-37.813365,140.795285
6515,Glencoe & District Kindergarten,135 Kirrup Road,Glencoe,5291,-37.669641,140.594383
6516,Kalangadoo Kindergarten,48B Kangaroo Flat Road,Kalangadoo,5278,-37.563049,140.702222
6519,Keith War Memorial Comm Ctr Kgtn,Anzac Terrace,Keith,5267,-36.098183,140.351118
6520,Kingston Kindergarten,32 Cameron Street,Kingston SE,5275,-36.828231,139.852885
6522,Lameroo and District Kindergarten,192 Bews Terrace,Lameroo,5302,-35.329945,140.523013
6523,Monash Kindergarten,Jackson Street,Monash,5342,-34.236418,140.559311
6524,Loxton Preschool Centre Inc,Anzac Crescent,Loxton,5333,-34.453475,140.57236
6525,McKay Children's Centre,7 Scott Street,Penola,5277,-37.37969,140.832933
6526,Michelle DeGaris Memorial Kgtn,10 Price Ave,Naracoorte,5271,-36.960995,140.749908
6527,McArthur Park Kindergarten,McRostie Street,Millicent,5280,-37.603203,140.363475
6528,Millicent North Kindergarten,18 Ridge Terrace,Millicent,5280,-37.608087,140.362849
6529,Loxton North Kindergarten,Balfour-Ogilvy Road,Loxton North,5333,-34.413133,140.624328
6534,Melaleuca Park Kindergarten,Boandik Terrace,Mount Gambier,5290,-37.843866,140.795366
6537,Naracoorte North Kindergarten,39 Park Terrace,Naracoorte,5271,-36.952015,140.736202
6539,Pinnaroo Kindergarten,6 Railway Terrace North,Pinnaroo,5304,-35.259482,140.90492
6540,Kirinari Kindergarten,Sewarts Road,Allendale East,5291,-38.00365,140.711262
6541,Renmark Children's Centre Inc,204 Eighteenth Street,Renmark,5341,-34.172765,140.743202
6543,Robe Soldiers Memorial Kindergarten,Victoria Street,Robe,5276,-37.164819,139.761604
6548,Waikerie Children's Centre Inc,16 Marks Terrace,Waikerie,5330,-34.176761,139.985018
6549,Murray Bridge Preschool Kindergarten,Mannum Road,Murray Bridge,5253,-35.118585,139.272547
6550,Mannum Kindergarten,Cnr Adelaide & Male Roads,Mannum,5238,-34.913452,139.302595
6551,Tinyeri Children's Centre,65 Jarvis Avenue,Murray Bridge,5253,-35.132254,139.282374
6552,Swan Reach and Area Kindergarten,Showground Road,Swan Reach,5354,-34.570692,139.598757
6553,Meningie Preschool,29 Edward Street,Meningie,5264,-35.688929,139.34151
6554,Tailem Bend Kindergarten,49 Trevena Road,Tailem Bend,5260,-35.252383,139.456733
6558,Morgan Kindergarten,Fourth Street,Morgan,5320,-34.030985,139.669871
6559,Renmark West Preschool,Tarcoola Street,Renmark,5341,-34.166177,140.710202
6560,Callington Kindergarten,North Terrace,Callington,5254,-35.114694,139.039588
6561,Rendelsham Preschool,Nilsson Street,Rendelsham,5280,-37.551242,140.225056
6603,Ardrossan & Districts Comm Kgtn,1 West Terrace,Ardrossan,5571,-34.421705,137.916136
6604,Bute and District Kindergarten,4 Third Street,Bute,5560,-33.865178,138.003954
6605,Augusta Park Childhood Servs Ctr,2 Bailey Street,Port Augusta,5700,-32.493659,137.782859
6607,Bishop Kindergarten,5 Willison Street,Port Lincoln,5606,-34.716839,135.845905
6608,Booleroo Centre & District Kgtn,1 North Road,Booleroo Centre,5482,-32.878266,138.348042
6609,Kadina Preschool Centre,29 Hallett Street,Kadina,5554,-33.959666,137.711007
6612,Maitland Children's Centre,15 Kilkerran Terrace,Maitland,5573,-34.374402,137.677024
6613,Crystal Brook Kindergarten,Mais Terrace,Crystal Brook,5523,-33.352334,138.213533
6615,Ellendale Kindergarten,First Street,Port Pirie,5540,-33.181862,138.002545
6616,Elliston RSL Memorial CC,30 Memorial Drive,Elliston,5670,-33.648127,134.889274
6617,Flinders Children's Centre,122 Tassie Street,Port Augusta,5700,-32.482907,137.775112
6620,Gladstone Kindergarten,James Street,Gladstone,5473,-33.268649,138.359475
6622,Hawker Childhood Services Centre,67 Chase View Terrace,Hawker,5434,-31.885721,138.423903
6624,Jamestown Community Children's Ctr,Irvine Street,Jamestown,5491,-33.208703,138.605041
6625,Moonta Kindergarten,Blanche Terrace,Moonta,5558,-34.071329,137.590995
6626,Kimba Community Kindergarten,30-32 Park Terrace,Kimba,5641,-33.138822,136.417408
6627,Kirton Point Children's Centre,63 Stevenson Street,Port Lincoln,5606,-34.731447,135.867515
6628,Whyalla Stuart Early Chlhd Ctr Kgtn,24 Ramsay Street,Whyalla Stuart,5608,-33.027259,137.523718
6629,Port Wakefield Kindergarten,Thomas Crescent,Port Wakefield,5550,-34.187364,138.149243
6630,Lake Wangary Preschool Centre,150 Main Street,Wangary,5607,-34.549627,135.479167
6631,Laura Preschool Centre,6 Booyoolie Street,Laura,5480,-33.187208,138.303414
6632,Leigh Creek Kindergarten,Blackoak Drive,Leigh Creek,5731,-30.593006,138.401735
6633,Lock Early Learning Centre,West Terrace,Lock,5633,-33.566136,135.757148
6636,McRitchie Crescent Chn Servs Ctr,55 McRitchie Crescent,Whyalla Stuart,5608,-33.022697,137.527249
6640,Wallaroo Preschool Centre,11 Elizabeth Street,Wallaroo,5556,-33.930333,137.628756
6641,Ceduna Preschool Centre Inc,2 Kelly Street,Ceduna,5690,-32.138886,133.669533
6642,Gabmididi Manoo Childrn & Family Ctr,Cnr Clutterbuck St & Hincks Ave,Whyalla Norrie,5608,-33.026448,137.542801
6644,Neta Kranz Children's Centre,55 Wood Terrace,Whyalla,5600,-33.038323,137.573962
6645,Norrie Stuart Children's Servs Ctr,4 Dowd Street,Whyalla Norrie,5608,-33.038562,137.530997
6646,Roxby Downs Kindergarten,Richardson Place,Roxby Downs,5725,-30.56107,136.896683
6647,Yorketown Community Children's Ctr,19 Waterloo Road,Yorketown,5576,-35.021263,137.604981
6648,Orroroo Kindergarten,West Terrace,Orroroo,5431,-32.728529,138.613402
6649,Peterborough Community Preschool,76-80 Victoria Street,Peterborough,5422,-32.972237,138.845542
6651,Port Augusta West CSC,1A Stokes Terrace,Port Augusta West,5700,-32.48113,137.753235
6652,Balaklava Community Chn Ctr,15 Scotland Street,Balaklava,5461,-34.147754,138.413724
6653,Port Broughton Kindergarten,Cnr South Tce & Kadina Rd,Port Broughton,5522,-33.603283,137.931338
6655,Cranston Street Kindergarten,15 Cranston Street,Port Lincoln,5606,-34.725324,135.855379
6658,Brinkworth Preschool Centre,Belling Street,Brinkworth,5464,-33.687185,138.404018
6659,Port Pirie Community Kindergarten,5 Halliday Street,Port Pirie,5540,-33.196203,138.002785
6660,Quorn Kindergarten,3 Second Street,Quorn,5433,-32.348219,138.043127
6661,Burra Early Learning Centre,8 Bridge Terrace,Burra,5417,-33.678693,138.93797
6662,Risdon Park South Kindergarten,10 Hannan Street,Port Pirie,5540,-33.20702,137.996226
6663,Cowell Early Childhood Centre,42 Story Street,Cowell,5602,-33.686763,136.919259
6664,Cleve District Children's Centre,East Terrace,Cleve,5640,-33.699285,136.494513
6665,Clare Valley Children's Centre,Inchiquin Road,Clare,5453,-33.838952,138.616299
6666,Solomontown Kindergarten,1 Prince Street,Port Pirie,5540,-33.188269,138.018776
6667,Stirling North Childhd Services Ctr,Quorn Road,Stirling North,5710,-32.517335,137.839045
6668,Streaky Bay Children's Centre,Montgomerie Terrace,Streaky Bay,5680,-32.797928,134.213392
6669,Riverton Kindergarten,5 Gilbert Street,Riverton,5412,-34.158512,138.746487
6670,Tumby Bay Kindergarten,West Terrace,Tumby Bay,5605,-34.371543,136.100516
6672,Saddleworth Early Learning Centre,7 Saddle Road,Saddleworth,5413,-34.088257,138.786444
6674,Willsden Childhood Services Centre,41 View Street,Port Augusta,5700,-32.508361,137.781485
6675,Wilmington Kindergarten,30 Main North Road,Wilmington,5485,-32.650636,138.099098
6676,Win Newby Kindergarten,Ring Street,Whyalla Norrie,5608,-33.033601,137.545788
6678,Miltaburra Children's Centre,3493 Miltaburra Road,Wirrulla,5661,-32.375617,134.33113
6679,Woomera Child Parent Centre,Dewrang Avenue,Woomera,5720,-31.195174,136.826289
6680,Wudinna RSL Memorial Kindergarten,Oswald Street,Wudinna,5652,-33.043444,135.462099
6684,Snowtown Kindergarten,19 Glen Davidson Drive,Snowtown,5520,-33.783758,138.220017
6686,Poonindie Early Childhood Centre,Hirschausen Road,Poonindie,5607,-34.580807,135.881095
6692,Minya Bunhii Child Care & Kgtn,1 Kelly Street,Ceduna,5690,-32.139206,133.669233
6755,Karcultaby Preschool,,Karcultaby,5654,-32.760961,134.966643
6875,Hampstead Preschool,38-56 Muller Road,Greenacres,5086,-34.870813,138.625981
7080,Auslan Early Learning Program,2 Hay Street,Klemzig,5087,-34.877176,138.637665
